NUMBER OF SCRIPLESS SHARES BASED ON INVESTOR TYPE AND CLASSIFICATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TOTAL SCRIPLESS
DATE;SHARE CODE;ISSUER NAME;BANK;GOVERNMENT;PRIVATE EQUITY;TRUSTEE BANK;VENTURE CAPITAL;PRIVATE BANK;EXCHANGE TRADED FUNDS;INVESTMENT MANAGER;INVESTMENT ADVISORS;BROKERAGE FIRMS;HEDGE FUND;SOVEREIGN WEALTH FUND;CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS;COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP;FIRM;INVESTMENT FUND SELLING AGENT;PEER TO PEER LENDING;PERMANENT ESTABLISHMENT;SOLE PROPRIETORSHIP;CORPORATE;ASSOCIATION/SOCIAL ORGANIZATIONS;STATE OWNED ENTERPRISES;CENTRAL BANK;STATE OWNED COMPANY;DIOCESE;CONFERENCE;CONGREGATION;COOPERATIVES;INTERNATIONAL ORGANIZATION;POLITICAL PARTIES;PARTNERSHIP;EDUCATIONAL INSTITUTION;MUTUAL FUNDS (MF);SECURITIES COMPANY (SC);PENSION FUNDS (PF);FINANCIAL INSTITUTIONAL (IB);INSURANCE (IS);FOUNDATION (FD);INDIVIDUAL (ID);
31-Mar-2026;SOUL;MITRA TIRTA BUWANA Tbk;0;0;0;0;87,600;0;0;0;0;0;0;0;100;0;0;0;0;0;0;792,670,400;42,000;0;0;0;0;0;0;0;0;0;0;0;0;2,144,335;0;0;0;0;287,581,788;1,082,526,223
31-Mar-2026;SPMA;SUPARMA Tbk;1,421,313;0;2,198;0;0;0;0;10,445,715;558,073;4,223;0;0;130;0;0;0;0;0;0;3,802,689,725;0;679;0;0;0;0;1,010,072;0;0;0;0;0;1,501,598;1,463,112;258,244;295;268,557;916;271,137,978;4,090,762,828
31-Mar-2026;SPRE;SORAYA BERJAYA INDONESIA Tbk;1,884,800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;100,000;0;0;0;7,400;657,907,800;660,000,000
31-Mar-2026;SPTO;SURYA PERTIWI Tbk;17,849,259;0;0;26;2,879,400;51,273,800;0;4,151,700;118,467,900;0;104,625,000;0;3,850,100;0;0;0;0;0;0;1,635,104,600;0;0;0;0;0;0;589,300;0;0;0;0;0;398,984,800;16,012,102;1,934,400;849,800;0;212,100;343,215,713;2,700,000,000
31-Mar-2026;SQMI;WILTON MAKMUR INDONESIA Tbk;1,603,640;0;0;0;620,110,000;240,970,560;0;10,000,000;28,743;0;0;0;3,441,323,029;0;0;0;0;0;0;7,833,558,842;0;100;0;0;0;0;0;0;0;0;0;0;135,000,000;50,863,300;0;0;0;0;3,203,933,215;15,537,391,429
31-Mar-2026;SRAJ;SEJAHTERARAYA ANUGRAHJAYA Tbk, PT;1,061,500;50;0;0;0;0;274,000;0;957,700;0;0;0;600,001,100;1,285,090,799;0;0;0;0;0;9,588,717,245;0;0;0;0;0;0;0;0;0;0;0;0;1,816,400;705,733;6,600;0;0;0;707,828,863;12,186,459,990
31-Mar-2026;SRIL;SRI REJEKI ISMAN Tbk;447,304,727;113,979,800;6,710,000;0;0;10,000,000;6,170,656;2,540,195;119,840,700;312,773;0;4,745,500;9,663,000;4,689,200;9,500;0;0;0;0;14,596,307,676;0;0;0;10,213,200;0;0;0;0;0;0;0;0;314,792,004;149,516,549;41,590,700;6,361,600;5,916,511;2,615,700;4,159,545,085;20,012,825,076
31-Mar-2026;SRSN;INDO ACIDATAMA Tbk;987,250;0;133,427,500;0;0;0;0;0;832,782,688;0;0;0;1,529,500;1,070,671;0;0;0;0;0;1,306,550,863;0;1,050;0;0;0;0;0;10,000;0;0;0;0;47,453,313;272,543;0;0;125,082;67;3,692,540,616;6,016,751,143
31-Mar-2026;SRTG;SARATOGA INVESTAMA SEDAYA Tbk;6,565,366;478,700;55,412,565;2,400,000;0;18,688,800;2,166,400;23,847,100;32,259,800;65;1,320,800;0;9,656,700;60,000;0;0;0;0;0;4,521,437,600;0;0;0;5,578,900;0;0;0;2,500;0;0;0;0;310,830,469;118,173,177;5,929,362;126,035,813;20,306,800;2,341,233;8,301,342,850;13,564,835,000
31-Mar-2026;SSIA;SURYA SEMESTA INTERNUSA Tbk;7,210,336;3,996,700;802,100;0;6,000;47,293,000;55,607,817;519,687,600;179,303,317;51,784;964,000;422,700;302,212;77,500;11,200;0;0;0;59,900;2,216,679,635;0;0;0;0;0;0;0;109,100;0;0;0;0;253,232,868;14,181,916;16,452,600;1,244,600;55,040,400;256,620;1,324,115,535;4,697,109,440
31-Mar-2026;SSMS;SAWIT SUMBERMAS SARANA Tbk;240,728,884;1,336,500;206,769;24,447,200;0;0;46,423,158;400,000;321,120,771;143,555,329;0;12,100,681;86,066,880;0;1,078,100;0;0;0;0;2,858,987,725;0;467,592,593;0;877,800;0;0;0;0;114,300;0;0;497,400;80,443,322;666,098;42,799,249;1,379,800;3,352,000;0;70,825,441;4,405,000,000
31-Mar-2026;SSTM;SUNSON TEXTILE MANUFACTURER Tbk;17,100;0;0;0;0;0;0;0;21,400;2,000;0;0;100;0;0;0;0;0;0;50,000;0;0;0;0;0;0;0;0;0;0;0;0;35,000;2,382;0;0;180,600;0;170,312,834;170,621,416
31-Mar-2026;STAA;SUMBER TANI AGUNG RESOURCES Tbk;19,670,200;7,744,116;930,808,100;2,666,900;0;520,695,160;83,573,148;1,150,600;17,538,700;98;0;4,232,100;2,181,500;309,000;0;0;0;0;50,000;1,923,319,749;0;0;0;0;0;0;0;0;0;0;1,408,200;0;69,347,200;13,255,138;51,636,200;1,212,800;0;160,000;104,260,925;3,755,219,834
31-Mar-2026;STAR;BUANA ARTHA ANUGERAH Tbk;219,651,500;0;0;0;0;0;0;194,500,000;1,784,364,300;0;0;0;100;0;0;0;0;0;0;1,809,297,100;0;0;0;0;0;0;0;0;0;0;197,758,500;0;548,195,600;82,400;0;0;0;0;46,151,102;4,800,000,602
31-Mar-2026;STRK;LOVINA BEACH BREWERY Tbk;124,234,300;0;0;0;0;0;0;0;29,975,100;0;0;0;0;0;0;0;0;0;0;7,120,229,000;0;0;0;0;0;0;0;0;0;0;0;0;0;1,713,306,600;0;0;0;0;1,734,090,562;10,721,835,562
31-Mar-2026;STTP;SIANTAR TOP Tbk;56,750,100;0;0;0;0;7,000;0;0;800;2,500;0;0;41,300;0;0;0;0;0;0;770,653,100;0;0;0;0;0;0;0;0;0;0;0;0;0;4,811,000;0;0;0;0;477,055,200;1,309,321,000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-Mar-2026;SUGI;SUGIH ENERGY Tbk, PT;326,898,200;511,628,140;2,882,091,642;183,546,500;0;9,780,226;119,735,511;34,819,994;106,492,000;94;0;0;8,204,621;150,000;0;0;0;0;0;6,704,321,063;0;6,015,852;2,278,200;1,997,328,440;0;0;0;0;0;0;660,500;0;1,305,460,925;1,026,628,438;56,510,400;150,457,900;1,651,602,240;1,542,416;7,581,530,512;24,667,683,814
31-Mar-2026;SULI;SLJ GLOBAL Tbk;7,118,800;0;45,000,000;10,000;0;278,151,500;0;955,126,818;46,599,700;110,083;0;0;4,705,309;0;0;0;0;0;0;3,413,777,652;0;0;0;175,000;0;0;0;0;0;0;0;0;12,533,466;54,460,218;0;2,000,000;0;0;1,490,142,917;6,309,911,463
31-Mar-2026;SUNI;SUNINDO PRATAMA Tbk;20,700;0;0;0;0;0;0;0;510,000;18;0;0;100;0;0;0;0;0;0;94,216,200;0;0;0;0;0;0;368,482;0;0;0;0;0;705,700;100;1,510,149;183,351;39,600;0;502,445,600;600,000,000
31-Mar-2026;SUPA;SUPER BANK INDONESIA Tbk;2,938,987,635;0;50,000;509,000;5,861,829,220;0;0;253,000;1,607,200;0;978,964,500;83,591,400;89,200;977,000;600;0;0;0;1,700;16,035,286,950;0;0;0;1,507,000;0;0;0;0;0;0;0;0;440,463,600;3,407,895;1,695,000;0;113,192,105;1,394,400;1,061,557,900;27,525,365,305
31-Mar-2026;SUPR;SOLUSI TUNAS PRATAMA Tbk;0;0;0;0;0;189,700;0;0;0;0;0;0;100;0;0;0;0;0;0;29,412,000;0;0;0;0;0;0;0;0;0;0;0;0;0;500,079;0;0;0;0;290,165;30,392,044
31-Mar-2026;SURE;SUPER ENERGY Tbk;31,700;0;0;0;0;0;0;0;6,500;0;0;0;100;0;0;0;0;0;0;573,056,743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,231,728;615,326,771
31-Mar-2026;SURI;MAJA AGUNG LATEXINDO Tbk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182,297,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,152,077,900;6,334,375,000
31-Mar-2026;SWAT;SRIWAHANA ADITYAKARTA Tbk;97,800;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100,000;100,000;0;0;0;663,902,100;664,200,000
31-Mar-2026;SWID;SARASWANTI INDOLAND DEVELOPMENT Tbk;407,700;0;0;0;0;0;0;0;6,780,900;0;0;0;100;0;0;0;0;0;0;149,782,900;0;0;0;0;0;0;0;0;0;0;0;0;0;700;0;0;0;0;952,623,172;1,109,595,472
31-Mar-2026;TALF;TUNAS ALFIN Tbk;0;0;1,223,597,000;0;0;0;0;0;77,700;0;0;0;100;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;65,239,400;0;0;0;0;64,459,600;1,353,374,200
31-Mar-2026;TAMA;LANCARTAMA SEJATI Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;531,629,820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576,115,662;1,107,745,582
31-Mar-2026;TAMU;PELAYARAN TAMARIN SAMUDRA Tbk;404,900;16;15,900;1,551,591,000;2,586,641,256;0;0;4,000;0;0;0;0;100;100;0;0;0;0;0;31,364,256,347;0;0;0;0;0;0;0;0;0;0;0;0;462,635,300;5,704,200;0;0;0;0;1,528,646,881;37,499,900,000
31-Mar-2026;TAPG;TRIPUTRA AGRO PERSADA Tbk;91,505,166;44,292,447;175,521,919;60,355,432;3,500;25,690,600;93,935,522;5,355,900;25,928,600;18,661;47,520,200;170,341,766;1,390,800;1,493,600;2,947,700;0;0;0;0;15,441,590,482;0;0;2,598,900;8,930,700;300,000;300,000;0;3,500;0;0;2,297,062;0;396,344,998;16,577,914;237,684,602;2,039,000;348,243,800;17,045,511;2,632,281,718;19,852,540,000
31-Mar-2026;TARA;AGUNG SEMESTA SEJAHTERA Tbk;6,642;0;0;80,100;0;0;0;119,429,078;235,297,678;8;0;0;1,309,105;1,514,064,894;92,493;212,117;0;0;0;4,997,992,889;0;551,389,038;0;0;0;0;0;0;0;0;0;0;1,381,638,660;547;665,045;0;201,229,068;241,132;1,065,997,256;10,069,645,750
31-Mar-2026;TAXI;EXPRESS TRANSINDO UTAMA Tbk;380,050;0;1,486,200;0;13,086,800;57,635,707;0;4,000,000;0;105,014,661;0;0;11,244,800;19,668,200;550,000;0;0;0;0;714,400,757;0;0;0;0;0;0;0;1,615,609;0;0;0;0;72,702,496;95,411,333;177,718,213;2,906,400;118,041,443;16,965,559;8,810,718,928;10,223,547,156
31-Mar-2026;TAYS;JAYA SWARASA AGUNG Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1,189,700;0;0;164,700,000;0;42,500,000;0;0;0;0;0;0;0;0;0;0;0;0;0;300,000;0;0;0;0;810,590,200;1,019,280,000
31-Mar-2026;TBIG;TOWER BERSAMA INFRASTRUCTURE Tbk;621,875,302;7,233,000;0;3,271,800;0;7,607,194;19,963,608;611,100;90,161,106;4,909,840;0;717,500;1,054,634;0;501,900;0;0;0;0;21,028,720,951;0;0;106,400;0;0;0;551,300;0;547,100;0;0;0;98,441,226;1,723,063;39,464,702;394,500;347,165,792;4,981,100;376,996,327;22,656,999,445
31-Mar-2026;TBLA;TUNAS BARU LAMPUNG Tbk;8,105,097;4,633,984;0;295,108,483;1,900,000;21,163,900;6,781,028;222,048,442;474,000;235;0;706,757;226,819,980;0;261,600;250;0;0;5,200;3,881,832,877;0;0;0;0;0;0;0;0;0;0;0;0;56,742,966;734,851,141;1,759,042;718,971;273,200;396,739;548,694,014;6,013,277,906
31-Mar-2026;TBMS;TEMBAGA MULIA SEMANAN Tbk;670,900;0;0;16,000;0;12,000;0;860,400;87,700;0;0;0;200;0;0;0;0;0;32,000;121,422,800;0;0;0;0;0;0;0;0;0;0;0;0;29,978,600;219,000;0;40,000;2,372,000;0;38,168,400;193,880,000
31-Mar-2026;TCID;MANDOM INDONESIA Tbk;0;0;100,000;0;0;725,700;0;347,600;439,800;94;0;0;200;0;0;0;0;0;0;385,174;0;0;0;0;0;0;0;0;0;0;1,868,732;0;2,247,532;427,142;0;3,092,700;0;0;61,940,322;71,574,996
31-Mar-2026;TCPI;TRANSCOAL PACIFIC Tbk;51,687,100;136,300;1,451,500;95,977,100;0;50,000,000;25,746,200;700,900;37,797,500;74;362,200;5,982,575;48,000,100;0;0;0;0;0;0;101,257,942;0;0;97,000;0;0;0;0;0;18,300;0;110,800;1,410,300;11,112,794;390,449,272;13,901,919;201,424;1,049,900;60,200;262,488,600;1,100,000,000
31-Mar-2026;TDPM;TRIDOMAIN PERFORMANCE MATERIALS Tbk;0;0;453,200;0;308,800;12,349,000;0;273,756,000;1,103,446,350;0;0;0;0;22,452;7,963,221,670;0;0;0;0;570,690,578;0;0;0;0;0;0;0;0;0;0;0;0;81,426,962;13,704,397;0;0;43,983,820;41;421,687,230;10,485,050,500
31-Mar-2026;TEBE;DANA BRATA LUHUR Tbk;9,836,100;0;0;0;0;0;0;0;4,140,900;0;0;0;100;80,000;0;0;0;0;0;997,546,439;0;0;0;0;0;0;0;0;0;0;0;0;19,014,700;388,500;6,067,000;0;4,580,100;0;243,346,161;1,285,000,000
31-Mar-2026;TECH;INDOSTERLING TECHNOMEDIA Tbk;385,600;0;230,100;0;0;0;594,000;0;0;81;0;0;44,100;0;100;0;0;0;392,158,971;598,946,148;0;0;0;0;0;0;0;0;0;0;0;0;0;100,004,600;400,000;0;0;180,000;163,356,300;1,256,300,000
31-Mar-2026;TELE;OMNI INOVASI INDONESIA Tbk;392,646;0;6,000,000;0;0;0;0;170,000;0;33;0;0;100;5,250,100;3,056,500;0;0;0;0;5,324,836,247;33,000;0;0;0;0;0;0;600;0;0;0;0;0;8,963,217;0;0;9,103,100;1,103,500;1,952,020,346;7,310,929,389
31-Mar-2026;TFAS;TELEFAST INDONESIA Tbk;84;0;0;0;0;135,088,200;0;0;946,400;0;0;0;100;0;329,800;0;0;0;0;1,402,191,400;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;22,000;0;128,088,400;1,666,666,500
31-Mar-2026;TFCO;TIFICO FIBER INDONESIA Tbk;100;0;162,460,000;0;0;0;0;0;83,700;135,000;0;0;100;0;0;0;0;0;0;162,460,000;0;0;0;0;0;0;0;0;0;0;0;0;0;10,002;0;27,300;0;0;521,648,780;846,824,982
31-Mar-2026;TGKA;TIGARAKSA SATRIA Tbk;841,640;0;0;0;0;0;0;0;332,628,400;0;0;0;100;0;0;0;0;0;0;556,652,750;0;0;0;0;0;0;0;6,398,770;0;0;0;0;0;382,738;13,600;0;0;0;19,496,007;916,414,005
31-Mar-2026;TGRA;TERREGRA ASIA ENERGY Tbk;13,700;0;0;0;452,676,000;0;0;154,800;0;0;0;0;9,218,900;8,862,700;0;0;0;0;0;16,077,000;0;0;0;14,600;35,371,600;0;0;0;0;0;0;0;58,230,600;80,248,100;195,340,000;0;67,800;121,320,100;1,772,404,100;2,750,000,000
31-Mar-2026;TGUK;PLATINUM WAHAB NUSANTARA Tbk;140,800;0;342,900;0;3,248,900;0;0;0;0;0;0;0;0;3,093,700;100,000;0;0;0;0;5,919,800;67,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,058,538,715;1,071,451,815
31-Mar-2026;TIFA;KDB TIFA FINANCE Tbk;2,752,920,825;0;0;0;0;0;0;0;125,200;0;0;0;138;0;0;0;0;0;0;612,994,280;0;0;0;0;0;0;0;0;0;0;0;0;300,000;172,828,941;0;0;0;0;13,043,616;3,552,213,000
31-Mar-2026;TINS;TIMAH Tbk;53,908,751;3,221,400;2,718,497;9,479,392;2,788,000;28,767,661;59,368,685;676,026;84,029,896;193,892;1,418,100;83,778,900;16,062,692;1,551,694;174,639;221,966;0;0;0;108,066,241;0;15,041;215,300;7,121,835;0;150,000;0;113,603;0;0;807,700;0;847,985,684;54,933,731;84,480,351;981,527;444,602,648;4,095,804;702,032,107;2,603,961,763
31-Mar-2026;TIRA;TIRA AUSTENITE Tbk;0;0;0;0;0;0;0;0;21,669,200;0;0;0;100;0;0;0;0;0;0;478,654,100;0;0;0;0;0;0;0;35,000;0;0;0;0;0;0;0;0;0;0;86,253,600;586,612,000
31-Mar-2026;TIRT;TIRTA MAHAKAM RESOURCES Tbk;0;0;0;0;0;0;0;2,000,000;0;1,032;0;0;100;0;650,000;0;0;0;0;724,864,974;0;0;0;0;0;0;0;0;0;0;0;0;0;11,010;0;0;0;0;281,974,290;1,009,501,406
31-Mar-2026;TKIM;PABRIK KERTAS TJIWI KIMIA Tbk;3,302,951;3,448,600;21,651,008;9,845,956;281,900;7,885,700;47,951,342;0;309,969,036;248;770,000;5,294,724;107,987;22,000;2;0;0;0;0;223,299,335;0;0;96,700;55,700;0;0;0;2,522;16,800;0;87,102;952,395;84,211,815;49,629,317;29,703,954;320,757;36,677,160;616,448;75,159,928;911,361,387
31-Mar-2026;TLDN;TELADAN PRIMA AGRO Tbk;453,046,600;0;0;0;0;0;0;0;558,700;2,118,000;0;0;103,447,900;0;0;0;0;0;0;7,925,868,000;0;0;0;0;0;0;292,500;0;0;0;0;234,900;32,038,700;1,516,000;367,900;0;0;249,300;4,426,791,700;12,946,530,200
31-Mar-2026;TLKM;TELKOM INDONESIA (PERSERO) Tbk;2,875,607,910;1,586,521,221;278,392,406;4,120,031,149;3,600;132,816,320;2,573,256,018;255,573,835;308,438,682;943,029;577,277,020;1,172,307,699;230,138,685;5,150,504;28,417,457;143,700;0;27,660,900;6,500;647,834,529;10,096,000;850,458,009;1,125,530,911;244,167,900;0;400,000;145,000;18,183,900;88,859,235;0;213,353,975;62,023,109;14,919,305,098;120,114,723;6,230,565,226;1,083,762,210;5,762,661,678;455,054,145;1,403,918,997;47,409,121,280
31-Mar-2026;TMAS;TEMAS Tbk;7,568,064;0;2,000,000;24,504,000;0;10,999,021;13,251,900;0;61,677,220;88;0;479,000;9,231,550;11,492,700;0;0;0;0;0;41,571,288,000;0;0;0;0;0;0;0;0;0;0;0;0;253,154,723;2,433,634;0;2,340,600;1,236,539,600;100,000;7,299,721,100;50,506,781,200
31-Mar-2026;TMPO;TEMPO INTI MEDIA Tbk;200;0;0;0;0;33,000,000;0;0;0;100;0;0;100;0;0;0;0;0;0;137,460,635;0;0;0;0;0;0;0;0;0;0;6,327,000;0;0;34,041,047;0;0;919,655;1,322,600;133,222,334;346,293,671
31-Mar-2026;TNCA;TRIMUDA NUANSA CITRA Tbk;300;0;0;0;0;650,000;0;0;0;0;0;0;100;0;0;0;0;0;0;249,948,800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,082,000;0;149,958,800;421,640,000
31-Mar-2026;TOBA;TBS ENERGI UTAMA Tbk;6,912,600;0;2,591,700;0;0;1,375,000;5,023,200;500,000;3,904,500;82;0;0;961,400;4,064,500;126,896,700;0;0;0;55,000;6,100,119,100;0;0;0;0;0;0;0;0;0;0;0;0;77,711,178;30,934,240;867,900;167,000;7,047,400;100;1,828,271,331;8,197,402,931
31-Mar-2026;TOOL;ROHARTINDO NUSANTARA LUAS Tbk;1,122,400;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;9,654,900;1,574,290,700;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;464,952,118;2,050,020,320
31-Mar-2026;TOPS;TOTALINDO EKA PERSADA Tbk;0;0;0;0;416,600;0;0;1,481,200;1,610,700;1,041;0;0;201,800;1,237,825,800;0;0;0;0;0;17,014,436,061;0;0;0;0;0;0;0;0;0;0;0;0;90,124,100;542,816,438;37,203,200;0;0;3,200;14,403,879,860;33,330,000,000
31-Mar-2026;TOSK;TOPINDO SOLUSI KOMUNIKA Tbk;1,203,800;0;0;0;0;0;0;0;17,703,000;0;0;0;0;100,000;0;0;0;0;0;44,050,000;0;0;0;0;0;0;0;0;0;0;0;0;0;256,440;0;0;0;0;4,213,964,060;4,277,277,300
31-Mar-2026;TOTL;TOTAL BANGUN PERSADA Tbk;17,583,943;639,000;22,900;0;0;2,345,900;1,999,400;2,145,800;14,414,300;75;0;0;12,940,580;11,538,800;0;0;0;0;0;130,165,660;0;0;0;1,009,200;0;0;1,490,800;0;0;0;0;0;135,577,600;124,017,862;10,137,900;400,800;33,481,100;50,000;919,419,880;1,419,381,500
31-Mar-2026;TOTO;SURYA TOTO INDONESIA Tbk;108,652,900;0;0;2,345,000;0;4,923,100;0;979,440;5,000,500;0;111,166,200;0;4,945,200;0;0;0;0;0;0;639,210,400;0;0;0;230,000;0;0;0;74,801,450;0;0;0;0;0;20,010,300;0;3,299,200;9,216,000;0;494,156,710;1,478,936,400
31-Mar-2026;TOWR;SARANA MENARA NUSANTARA Tbk;481,169,398;7,503,400;3,067,300;247,768,095;0;2,447,608,361;756,302,902;494,945;81,586,661;5,969,473;2,644,996;165,465,579;894,554,839;136,200;2,522,100;0;0;0;48,800;10,285,940,928;0;0;2,702,800;53,782,200;1,000,000;300,000;0;0;4,708,200;0;100;17,652,200;2,892,196,855;480,525,699;1,767,457,296;37,825,100;2,089,275,800;49,499,640;3,394,307,947;26,174,017,814
31-Mar-2026;TOYS;SUNINDO ADIPERSADA Tbk;0;0;0;0;0;0;0;200,000;0;0;0;0;370,100;0;296,573,959;0;0;0;0;3,557,900;0;0;0;0;0;0;0;0;0;0;0;0;0;1,200,100;0;0;0;500;1,133,098,153;1,435,000,712
31-Mar-2026;TPIA;CHANDRA ASRI PACIFIC Tbk;3,458,294,425;48,446,238;11,710,097;113,790,499;0;2,288,289,114;306,587,314;198,195,670;9,288,710;396,179;13,470,500;31,466,627;705,730,837;2,400;250,000;0;0;0;0;16,260,545,173;30,600;956,404;127,957,075;4,593,100;0;0;40,000;25,000;191,900;0;524,400;4,732,200;241,494,744;13,925,990;205,886,020;6,379,984;40,680,200;3,559,797;4,856,516,311;28,953,957,508
31-Mar-2026;TPMA;TRANS POWER MARINE Tbk;4,932,867;0;66;0;0;0;0;2,847,166;11,459,666;79;0;0;115,100;179,900;2,020,000;0;0;0;0;2,344,531,449;0;0;0;0;0;0;0;0;0;0;0;470,500;22,445,855;2,401,035;5,417,885;0;3,170,600;20,066;1,107,407,800;3,507,420,034
31-Mar-2026;TRAM;TRADA ALAM MINERA Tbk;13,777,137;23,491,436,406;125,000;151,916,200;0;4,000,000;798,107,200;39,007,254;200,700;18;0;11,597,200;425,913;226,836;423,000;0;0;0;0;3,035,097,488;0;2,526,969,837;8,400;0;0;0;0;901,500;4,289,800;0;0;9,244,783;5,093,949,660;968,371,266;783,992,792;11,647,600;809,614,733;2,070,899;11,885,926,312;49,643,327,934
31-Mar-2026;TRGU;CERESTAR INDONESIA Tbk;7,130,400;0;345,487,600;0;0;60,200,000;0;0;290,286,800;0;0;0;100;21,924,000;1,000;0;0;0;0;2,829,911,600;0;0;0;0;0;0;0;0;0;0;0;0;0;830,000;0;0;0;50,000;333,464,500;3,889,286,000
31-Mar-2026;TRIL;TRIWIRA INSANLESTARI Tbk;0;85,400;48,071,500;0;0;0;0;0;0;0;0;0;21,000;0;0;0;0;0;0;864,433,740;0;0;0;0;0;0;0;658,700;0;0;0;0;0;11,218,400;0;0;0;1,691,000;273,820,260;1,200,000,000
31-Mar-2026;TRIM;TRIMEGAH SEKURITAS INDONESIA Tbk;245,300;0;400;0;0;440,201,600;2,400,000;0;822,200;487;0;504,800;100;0;0;0;0;0;13,300;1,703,786,842;0;15,000;0;0;0;0;0;426,860;0;0;0;0;4,957,000;651,836,287;154;50,043,100;0;882;4,254,045,688;7,109,300,000
31-Mar-2026;TRIN;PERINTIS TRINITI PROPERTI Tbk;13,118,100;0;1,241,574,500;0;0;0;0;33,500;181,152,572;0;0;0;100;200;1,750,100;0;0;0;0;2,072,596,715;0;0;0;0;0;0;0;0;0;0;0;0;0;28,519,868;30,000;0;0;30,000;916,383,245;4,455,188,900
31-Mar-2026;TRIO;TRIKOMSEL OKE Tbk;452,943,913;225,100;0;0;0;3,834,500;0;0;0;373,000;9,277,500;0;0;0;0;0;0;312,311,260;0;5,005,127,051;0;100;0;0;0;0;0;0;0;0;0;0;24,500;3,372,411,051;0;0;48,200;0;192,360,325;9,348,936,500
31-Mar-2026;TRIS;TRISULA INTERNATIONAL Tbk;0;0;383,400;0;366,500;153,500,000;0;0;37,692,650;0;0;0;100;0;0;0;0;0;0;459,052,749;0;0;0;0;0;0;0;0;0;0;0;0;39,275,100;21,974,725;0;0;0;0;1,112,814,559;1,825,059,783
31-Mar-2026;TRJA;TRANSKON JAYA Tbk;1,900,000;0;85,845,400;0;0;0;0;0;944,900;0;0;0;100;0;0;0;0;0;0;1,295,287,500;0;0;0;0;0;0;0;0;0;0;0;0;13,973,200;38,900;0;0;0;100;112,209,900;1,510,200,000
31-Mar-2026;TRON;TEKNOLOGI KARYA DIGITAL NUSA Tbk;604,500;0;0;0;0;3,977,200;0;0;46,045,700;0;0;0;100;9,000,000;0;1,000,000;0;0;0;1,928,824,000;0;0;0;0;0;0;0;0;0;0;0;0;0;8,476,800;0;0;0;0;949,000,148;2,946,928,448
31-Mar-2026;TRST;TRIAS SENTOSA Tbk;73,025;497,550;7,750;0;0;1,500,200;0;0;900;1;0;0;6,735;0;0;0;0;0;0;1,376,928,541;0;0;0;0;0;0;0;6,911,305;0;0;0;0;85,607,700;1,501,901;50;0;750;50;814,818,377;2,287,854,835
31-Mar-2026;TRUE;TRINITI DINAMIK Tbk;9,164,200;0;4,000,160,000;0;0;0;0;0;11,077,600;0;0;0;100;0;0;0;0;0;0;435,370,556;0;0;0;0;0;0;0;0;0;0;0;0;0;6,988,000;0;0;0;0;1,697,928,336;6,160,688,792
31-Mar-2026;TRUK;GUNA TIMUR RAYA Tbk;0;0;0;0;0;0;0;0;1,105,200;0;0;0;100;0;0;0;0;0;0;261,734,800;0;0;0;0;0;0;0;40,000;0;0;0;0;0;15,100;0;0;0;0;172,104,800;435,000,000
31-Mar-2026;TRUS;TRUST FINANCE INDONESIA Tbk;200;0;0;0;0;0;0;0;298,545,700;0;0;0;100;0;0;0;0;0;0;65,766,300;0;0;0;0;0;0;0;0;0;0;0;0;1,000;100,000;0;0;0;0;195,586,700;560,000,000
31-Mar-2026;TSPC;TEMPO SCAN PACIFIC Tbk;6,767,449;758,600;8,924,700;837,290;0;7,318,600;2,571,405;839,200;5,338,020;117,202;0;489,900;586,929;1,800,000;0;0;0;0;807,400;4,109,117,987;0;0;0;0;0;0;0;0;0;0;0;0;44,185,593;8,205,265;9,042,207;2,202,000;6,286,900;39,000;287,385,103;4,503,620,750
